RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5854,15659645,Brown,356,France,Female,48,10,30376.651865787004,3,1,0,14896.728880266288,1
5855,15768880,Jones,537,Spain,Male,30,5,0.0,1,1,0,187962.9228110871,1
5856,15604937,Garcia,353,Spain,Female,27,1,0.0,1,1,1,65938.801297007,1
5857,15831995,Miller,580,France,Female,53,8,158606.39589145128,1,0,0,30261.783813813927,1
5858,15847268,Davis,482,Spain,Female,39,5,171333.49882620366,1,1,0,31079.88696827576,1
5859,15569838,Rodriguez,744,Germany,Male,19,4,72327.22078550603,1,1,0,27231.44465612525,1
5860,15595693,Martinez,474,France,Male,38,8,137384.64525138374,1,1,1,85922.5421333133,1
5861,15680841,Smith,364,France,Female,45,0,0.0,1,1,1,172009.4203134907,1
5862,15741694,Johnson,797,Spain,Female,45,2,40398.47958185053,3,0,1,29457.781998247905,1
5863,15686926,Williams,831,France,Male,31,1,36180.548770948815,2,1,0,151076.82477463962,1
5864,15775748,Brown,362,Spain,Female,32,8,0.0,1,1,0,14503.173909647587,1
5865,15584823,Jones,467,Spain,Female,40,10,7920.449553936643,3,0,1,24108.592340950923,1
5866,15851801,Garcia,589,France,Female,49,5,0.0,2,1,1,23255.71429331889,1
5867,15629580,Miller,612,Germany,Male,25,10,0.0,1,1,1,103287.68516886613,1
5868,15624261,Davis,709,Spain,Female,26,5,0.0,1,1,0,175930.31391415346,0
5869,15765458,Rodriguez,355,Germany,Male,52,4,84767.85746252585,3,1,0,148832.37983079426,1
5870,15802969,Martinez,789,Germany,Female,51,3,202763.08151324544,1,0,1,172791.9863400945,0
5871,15829013,Smith,669,Germany,Female,29,3,0.0,1,1,0,172825.993287223,1
5872,15732670,Johnson,580,France,Female,35,1,232453.49003101105,2,1,1,22861.897278913068,1
5873,15711805,Williams,783,France,Male,60,6,200559.24634338755,2,1,1,110227.35108274546,0
5874,15831361,Brown,379,France,Female,47,5,174143.55874801756,1,1,1,157786.1200143001,0
5875,15716524,Jones,371,France,Male,38,2,171735.15496889377,3,1,1,189922.1311712608,1
5876,15596074,Garcia,758,Germany,Female,50,6,81902.05155194891,1,0,1,136830.79852138925,1
5877,15687727,Miller,505,France,Female,34,8,121110.95243412015,1,1,1,171307.26190593248,1
5878,15595971,Davis,467,Germany,Male,40,9,0.0,1,1,0,74363.22757778756,1
5879,15798632,Rodriguez,689,France,Male,35,0,0.0,1,1,1,141183.46313997565,1
5880,15761590,Martinez,772,France,Female,46,10,152851.21681425144,4,1,0,74087.05524229835,1
5881,15630885,Smith,800,Germany,Male,46,9,82195.79959853113,2,1,0,38967.5353552957,0
5882,15776466,Johnson,738,France,Male,41,7,171719.2941332426,1,0,1,13059.464842448033,1
5883,15603580,Williams,542,Germany,Female,44,1,0.0,4,1,1,176906.44530241858,0
5884,15569327,Brown,748,France,Male,50,0,0.0,1,1,0,12911.260785356955,0
5885,15651637,Jones,695,Germany,Female,43,8,166380.0168684047,1,0,1,199940.29172621891,1
5886,15800574,Garcia,544,Spain,Male,41,1,150093.82150543257,2,1,0,102145.49179987439,1
5887,15647216,Miller,517,Germany,Male,43,6,239603.4454882302,1,0,1,100769.9923118828,1
5888,15773838,Davis,726,France,Female,51,6,0.0,1,1,1,14706.374413830043,0
5889,15621091,Rodriguez,838,France,Female,29,0,0.0,1,1,0,14930.411566039636,0
5890,15788733,Martinez,588,Germany,Female,43,9,214193.4057491941,1,0,1,143628.94642894636,0
5891,15619845,Smith,711,Germany,Male,20,0,98312.91214968314,1,1,0,88576.09248226622,0
5892,15710155,Johnson,831,France,Male,36,6,175508.19810455033,2,1,1,35528.48678651314,1
5893,15569726,Williams,593,France,Female,57,5,225867.85308290704,1,1,1,40511.83012831029,1
5894,15819744,Brown,418,France,Female,31,3,177053.44120711955,4,1,0,46352.60705776352,1
5895,15684611,Jones,444,France,Female,22,2,194019.929811069,2,0,0,162079.93044604085,1
5896,15661756,Garcia,848,Spain,Male,29,4,137090.58471894782,1,0,0,122329.4036709118,1
5897,15771483,Miller,426,France,Male,46,4,71646.2390920072,1,1,0,14461.050422301892,1
5898,15849240,Davis,520,France,Male,37,10,32996.686068342526,1,1,1,138130.61496598524,1
5899,15838570,Rodriguez,350,Spain,Female,28,2,0.0,2,1,0,103966.5555835586,1
5900,15599162,Martinez,755,France,Male,51,5,111861.78530475263,1,0,0,115958.56365435969,1
5901,15823773,Smith,411,Spain,Male,43,2,202786.78626833766,1,1,0,60446.28130604092,1
5902,15606816,Johnson,556,Germany,Male,27,3,0.0,1,1,0,3580.9248148088254,1
5903,15675785,Williams,503,France,Female,36,2,11706.09626279287,3,1,1,101751.60521843913,1
5904,15725463,Brown,623,Spain,Male,60,5,121156.40852167919,3,1,1,119029.83580837063,1
5905,15829252,Jones,397,France,Female,35,8,0.0,2,1,0,129054.70924802945,0
5906,15639269,Garcia,486,France,Female,22,2,25068.17335388306,2,1,1,88434.84172970077,0
5907,15624261,Miller,350,France,Male,43,0,87797.51604774971,1,1,1,112147.21024610168,1
5908,15714567,Davis,584,France,Male,42,6,0.0,2,0,0,108799.5549545858,1
5909,15716654,Rodriguez,742,France,Male,52,4,30625.372583816534,3,0,1,73925.09134513048,1
5910,15783065,Martinez,605,France,Female,35,3,0.0,1,0,1,161584.6096571598,0
5911,15802471,Smith,756,Germany,Male,43,2,192155.50296784265,3,0,1,86645.59538546579,1
5912,15791725,Johnson,456,Spain,Female,41,6,223020.0474018965,4,1,1,47465.7819944564,1
5913,15746476,Williams,522,Germany,Female,38,1,0.0,1,1,1,1799.0675527719907,1
5914,15656989,Brown,479,Spain,Male,42,10,220107.0581113663,4,1,1,57453.44701361137,1
5915,15815537,Jones,747,France,Female,45,3,97331.26718977273,1,1,0,20698.315485077335,1
5916,15580091,Garcia,643,France,Male,44,1,0.0,3,1,1,100239.16348384126,1
5917,15784248,Miller,389,France,Female,48,9,0.0,3,1,1,76296.7938757144,1
5918,15593008,Davis,796,France,Female,18,7,159560.27264605756,3,1,1,50216.10722129283,1
5919,15793137,Rodriguez,687,Spain,Male,24,2,0.0,1,0,0,25859.512159651058,1
5920,15790822,Martinez,365,Spain,Male,41,4,170789.9599386258,1,1,1,161135.03741787,1
5921,15816764,Smith,476,France,Male,40,10,107561.95668284335,1,1,1,196963.59525937514,1
5922,15590203,Johnson,722,France,Female,28,3,162534.35295047113,1,1,1,172299.71424592577,0
5923,15588187,Williams,698,France,Male,35,4,26666.530157676865,1,1,1,157358.32550065927,0
5924,15735031,Brown,841,France,Female,30,3,129850.53264440724,4,1,0,106244.93720533518,0
5925,15754489,Jones,552,France,Female,44,7,232559.21166458377,1,1,1,167112.70346877436,1
5926,15794001,Garcia,483,Germany,Male,30,5,90619.50410147257,2,1,0,106830.44283612269,1
5927,15669621,Miller,608,France,Female,41,0,0.0,1,1,0,64411.28986868782,1
5928,15778267,Davis,363,Spain,Male,49,4,43181.440634020604,1,0,0,45241.43775250279,1
5929,15628486,Rodriguez,415,France,Male,30,0,105933.24594201168,1,0,0,43189.92407928899,0
5930,15641751,Martinez,829,France,Male,25,2,100844.47394775906,3,1,0,91234.7650367013,0
5931,15588439,Smith,700,Germany,Female,31,10,0.0,2,1,0,127675.36850466016,1
5932,15639932,Johnson,808,Spain,Male,30,5,218213.23168977702,1,1,1,30416.08326260429,0
5933,15639307,Williams,691,France,Female,39,8,141747.42100645197,1,0,0,2442.4905629339046,1
5934,15793070,Brown,544,Germany,Female,21,2,155475.7045633788,1,0,1,4567.791557392751,1
5935,15842968,Jones,463,France,Female,55,3,102241.48790113433,2,1,1,61659.061696574594,1
5936,15722389,Garcia,508,France,Male,26,9,185928.57679953624,2,0,0,144143.23992706215,0
5937,15839027,Miller,510,Germany,Female,25,0,0.0,4,1,1,769.0079260935904,1
5938,15728104,Davis,603,Spain,Male,39,9,0.0,1,0,1,93472.53929928655,0
5939,15742871,Rodriguez,821,France,Female,37,1,164688.2460087099,2,1,1,59485.30485654884,0
5940,15591829,Martinez,734,France,Female,52,6,63686.315497171745,1,1,1,182789.64705905758,1
5941,15597257,Smith,777,Germany,Male,36,7,107454.78899043043,1,0,1,191746.57900594609,0
5942,15824171,Johnson,364,France,Female,36,0,0.0,1,0,1,79752.68976539187,1
5943,15718649,Williams,386,France,Male,45,8,0.0,1,1,1,195456.52596831106,0
5944,15705722,Brown,504,Spain,Male,48,5,151265.8123963948,1,1,1,194211.1953299789,1
5945,15617663,Jones,835,Germany,Male,19,0,114089.47203416692,1,0,1,115221.26699418506,1
5946,15655755,Garcia,781,France,Female,39,3,207835.43717476245,1,1,0,77092.94910421035,1
5947,15767979,Miller,376,Germany,Male,60,3,148643.99640712733,2,1,0,21126.743529509713,0
5948,15589800,Davis,841,Spain,Male,32,6,0.0,1,1,1,110721.77587624454,0
5949,15801644,Rodriguez,361,France,Male,40,0,0.0,1,0,1,166976.37755836165,1
5950,15749384,Martinez,416,Spain,Female,49,9,190268.9985363123,2,1,1,79179.82094622622,1
5951,15735658,Smith,379,Germany,Male,43,8,0.0,1,1,0,101066.6412580613,0
5952,15761993,Johnson,445,France,Male,28,0,7538.406236726136,3,0,1,79674.15584040136,1
5953,15573538,Williams,564,France,Female,38,9,154884.51044115523,4,1,0,140726.13684082337,1
5954,15746128,Brown,543,Germany,Male,26,2,142545.88062248452,1,1,1,110174.15679958885,1
5955,15744072,Jones,484,Spain,Male,28,0,0.0,2,1,1,102802.34854906972,0
5956,15813704,Garcia,639,France,Male,50,0,79104.37969461168,1,0,0,43552.169522423144,1
5957,15668114,Miller,381,Spain,Female,47,3,127852.54244966526,1,1,0,118621.05213400976,1
5958,15616713,Davis,722,Spain,Male,56,1,90908.16512035715,1,1,1,98945.73340590675,1
5959,15695894,Rodriguez,388,Germany,Female,48,8,247345.62056826177,1,0,1,140435.15288564403,1
5960,15783869,Martinez,701,Germany,Male,37,0,52373.86030863617,1,0,1,126463.34028751872,0
5961,15713879,Smith,776,France,Female,28,2,25168.50195762213,1,1,1,58776.97778191128,1
5962,15623824,Johnson,776,France,Female,52,1,0.0,1,1,0,125980.14754757003,1
5963,15677526,Williams,555,Spain,Female,45,0,0.0,2,1,0,152803.36195176208,1
5964,15574421,Brown,736,France,Male,46,10,0.0,4,0,0,130220.40347212982,1
5965,15734434,Jones,779,Spain,Male,44,8,214990.99256032848,1,1,0,99943.65913787686,1
5966,15811804,Garcia,765,France,Female,50,4,0.0,2,1,0,132198.0549421999,0
5967,15790671,Miller,392,France,Female,23,10,19848.150333526602,1,1,1,94641.0580781424,1
5968,15790567,Davis,833,France,Female,26,5,201140.18930876197,1,1,1,67865.79503141303,1
5969,15716563,Rodriguez,686,Spain,Male,30,7,240532.58155361385,2,1,1,124335.97335915889,1
5970,15624356,Martinez,845,Germany,Male,42,6,90665.5014991535,3,1,1,3814.9960155126364,1
5971,15756416,Smith,608,France,Female,34,6,9270.025676677784,2,1,0,18581.48778161347,1
5972,15659149,Johnson,598,France,Male,50,8,127365.21309622975,2,1,1,36639.53482815704,1
5973,15744147,Williams,423,France,Female,38,2,202867.3297758452,1,0,0,195805.4183285344,1
5974,15739680,Brown,722,Germany,Female,62,9,118482.2222536322,2,1,0,57319.374144150184,1
5975,15746844,Jones,668,France,Female,56,7,0.0,4,1,1,100031.83194148984,0
5976,15686208,Garcia,716,Spain,Male,40,5,135095.17169934028,4,1,0,113964.47109497443,1
5977,15625887,Miller,645,Spain,Male,25,7,0.0,1,0,1,2593.198665224808,0
5978,15687767,Davis,623,France,Male,45,3,0.0,3,0,0,15340.356435869619,1
5979,15747024,Rodriguez,672,Germany,Female,27,0,16364.671691395106,1,1,1,31198.13290797334,0
5980,15761944,Martinez,708,France,Male,29,10,237546.74290059993,1,1,1,43581.890389553955,0
5981,15601861,Smith,539,Spain,Female,35,2,221502.6336898615,4,1,1,14550.659250881892,1
5982,15584857,Johnson,487,France,Male,34,9,165440.87073176197,2,0,0,130100.86471895622,0
5983,15641909,Williams,785,France,Male,44,2,7882.353937466863,1,0,1,23928.417483849888,0
5984,15714702,Brown,806,Spain,Male,42,0,215798.8854392484,1,1,0,179006.70433723548,0
5985,15796927,Jones,651,France,Female,28,4,60326.889990743846,2,1,0,100641.07221737027,0
5986,15807467,Garcia,660,Spain,Male,36,5,0.0,1,1,1,37401.043325283536,0
5987,15761114,Miller,779,Spain,Male,25,8,127781.55879361607,2,0,0,46284.71984965502,1
5988,15778610,Davis,680,Spain,Female,43,7,71646.2390920072,4,1,0,129357.10025246227,0
5989,15631140,Rodriguez,793,France,Male,20,3,225245.42590526608,1,1,0,22587.38387288992,1
5990,15703967,Martinez,702,Spain,Male,36,5,147332.04624907894,1,0,0,8966.285902106149,0
5991,15768160,Smith,833,Spain,Male,32,2,221618.95630552506,1,1,1,159901.68060542888,1
5992,15687062,Johnson,631,France,Male,44,0,0.0,1,0,1,98416.92812152492,1
5993,15778687,Williams,760,Spain,Female,30,8,91299.4724018854,2,1,1,169989.88106357813,0
5994,15762987,Brown,515,Germany,Male,30,7,2645.4731494985617,2,1,0,190088.64588587728,1
5995,15595478,Jones,627,France,Male,42,5,51145.86762550752,1,1,0,90859.34714804735,1
5996,15822128,Garcia,375,Germany,Female,43,2,14596.465917504658,1,1,0,60695.246967891,1
5997,15722956,Miller,819,France,Female,28,10,23889.985937646878,1,1,0,74055.11007228578,1
5998,15763811,Davis,802,France,Female,44,4,45481.09363075792,1,1,1,178646.57301448498,1
5999,15747350,Rodriguez,768,France,Female,63,8,244267.54539720342,1,1,1,199693.2627051735,1
6000,15843712,Martinez,799,Spain,Male,34,6,0.0,2,0,0,76261.21928323523,1
6001,15628202,Smith,832,France,Female,26,1,0.0,2,1,0,192909.465645077,1
6002,15711039,Johnson,422,Germany,Female,39,5,239481.05006019885,1,1,0,101084.87827442611,1
6003,15731981,Williams,464,Germany,Female,25,8,12038.803562583995,1,0,1,7339.342613324364,1
6004,15687245,Brown,400,Spain,Male,36,10,0.0,1,1,1,40522.743248233004,0
6005,15704140,Jones,718,France,Female,33,10,0.0,1,1,1,77455.32086591695,0
6006,15820931,Garcia,751,Germany,Female,45,9,232666.19449709854,1,1,1,70831.88520963502,1
6007,15601063,Miller,520,Germany,Female,21,0,149790.83498610524,2,0,1,162621.14413916762,1
6008,15816150,Davis,617,France,Male,23,4,47901.41608947046,1,1,0,157486.75341547158,0
6009,15735058,Rodriguez,352,Spain,Female,42,8,0.0,2,1,1,25262.119691102132,1
6010,15692384,Martinez,559,Spain,Male,44,2,0.0,4,1,1,11386.300824694561,1
6011,15821858,Smith,725,Spain,Female,18,2,0.0,2,1,1,141972.57713211194,0
6012,15771528,Johnson,835,France,Female,54,9,73357.83502300683,4,1,1,85128.40613041716,0
6013,15768619,Williams,740,France,Female,47,8,6863.137015340082,1,0,0,34345.030768338656,1
6014,15781458,Brown,830,France,Female,32,2,0.0,1,1,0,17288.768340296978,0
6015,15673370,Jones,739,France,Female,39,10,0.0,1,1,0,42831.88176898018,1
6016,15773731,Garcia,687,Spain,Female,19,8,2997.3696406828954,2,1,1,191655.8491067281,1
6017,15724699,Miller,650,Germany,Female,46,9,143518.00884364042,1,0,0,17418.994252678607,0
6018,15668916,Davis,732,Germany,Male,30,2,58520.10865749138,1,1,1,110155.97126391856,1
6019,15664408,Rodriguez,691,Spain,Female,35,7,191750.09451254606,2,1,1,5247.090924016953,0
6020,15658538,Martinez,464,Spain,Male,37,9,225472.10703782758,1,1,0,180677.91890928562,0
6021,15811548,Smith,516,France,Male,51,8,197259.5182679278,3,1,1,102399.49627734792,1
6022,15793245,Johnson,784,Spain,Male,43,2,235839.0675042436,1,0,1,187483.0700514972,1
6023,15833315,Williams,614,France,Female,35,0,4029.457303308559,1,1,1,64940.17737346328,1
6024,15793168,Brown,576,France,Male,33,8,0.0,4,1,1,81049.8992695784,1
6025,15711726,Jones,500,Spain,Female,41,6,116389.304359689,1,1,0,149914.5025609591,0
6026,15801353,Garcia,617,France,Female,38,5,123449.26403402351,1,1,1,188388.58299153074,1
6027,15657194,Miller,465,France,Female,36,3,122509.70799223312,3,1,0,28017.342280238212,1
6028,15834368,Davis,437,Germany,Male,39,4,0.0,3,0,1,79561.07104809741,1
6029,15783696,Rodriguez,667,France,Female,36,6,145713.53610504072,1,1,0,194117.4099458595,0
6030,15753963,Martinez,591,France,Male,23,8,149496.6516290861,2,0,1,65177.243700069026,1
6031,15611342,Smith,709,France,Female,38,5,144378.13652581078,1,1,1,187388.40754914485,1
6032,15719763,Johnson,678,France,Male,38,3,0.0,2,0,1,124035.2288120774,1
6033,15595362,Williams,682,France,Male,40,3,89752.04303715048,1,1,0,96152.41461480042,1
6034,15710192,Brown,389,Germany,Male,28,9,235047.5663621406,2,1,1,66404.28994397855,1
6035,15842302,Jones,531,France,Male,31,2,0.0,1,0,0,101826.52796665906,0
6036,15669320,Garcia,839,Germany,Male,55,1,0.0,1,0,0,130762.38514267288,1
6037,15598786,Miller,558,France,Male,31,3,0.0,1,1,1,142129.41894731292,1
6038,15662765,Davis,740,France,Female,44,5,0.0,1,1,1,15270.476948799242,1
6039,15747427,Rodriguez,622,Spain,Female,31,0,141747.42100645197,4,1,1,128070.32902205236,1
6040,15671424,Martinez,468,Spain,Male,20,1,0.0,1,1,0,178485.67893993593,1
6041,15698815,Smith,731,Spain,Female,37,7,0.0,1,0,1,85384.36455736308,1
6042,15599178,Johnson,783,Germany,Male,45,2,0.0,1,1,1,50107.81158890724,0
6043,15679862,Williams,373,France,Female,35,0,156812.16717891578,1,1,0,139858.33893118394,1
6044,15725489,Brown,607,France,Male,19,1,0.0,4,1,1,22764.207746730008,1
6045,15704834,Jones,832,Germany,Female,18,2,118358.55072981946,1,1,1,186551.93409082695,0
6046,15705382,Garcia,441,France,Female,50,1,75304.72089705062,2,1,1,102611.47725672263,1
6047,15807123,Miller,816,France,Female,38,3,199016.78120573517,1,0,1,132335.92512348056,0
6048,15835702,Davis,510,France,Male,45,3,42156.461117165396,1,1,1,70504.32217883972,0
6049,15708393,Rodriguez,498,Spain,Female,41,10,152851.21681425144,1,0,1,86027.2086009164,1
6050,15573878,Martinez,466,France,Male,27,9,62380.67296045932,1,1,1,115398.76537462746,1
6051,15817543,Smith,807,France,Male,36,1,0.0,2,1,1,197439.45384474227,0
6052,15655642,Johnson,402,France,Male,22,0,86769.28458785856,1,1,1,140476.1506319265,1
6053,15823822,Williams,651,Spain,Female,48,2,40599.287526593784,3,1,0,186968.1603961774,1
6054,15577527,Brown,394,France,Female,42,3,118864.0257513028,1,0,0,191064.5792974194,0
6055,15710663,Jones,614,France,Male,46,10,0.0,2,1,0,156187.83221299874,1
6056,15691745,Garcia,835,Spain,Female,51,5,90852.92677360904,2,1,1,8242.546045662406,0
6057,15754804,Miller,611,Germany,Male,35,4,0.0,1,1,1,54071.9132361203,0
6058,15571196,Davis,656,Spain,Male,31,1,195255.11187685153,1,0,0,161357.32686771278,1
6059,15594182,Rodriguez,850,Germany,Female,37,3,0.0,1,0,0,2741.729109231941,1
6060,15708040,Martinez,583,France,Male,51,5,75162.27338815482,1,1,0,97103.22480857027,1
6061,15802475,Smith,724,France,Male,23,3,134986.02508372875,2,0,1,153254.00677669162,0
6062,15703516,Johnson,384,France,Male,39,10,0.0,2,1,0,186187.09344803818,1
6063,15669176,Williams,687,Germany,Male,47,10,0.0,1,1,1,88214.78912896044,0
6064,15745546,Brown,786,France,Male,42,6,183576.76513752792,1,1,0,165847.27982412543,1
6065,15615177,Jones,752,Germany,Female,49,5,0.0,4,1,0,91310.96434906314,1
6066,15788878,Garcia,546,Germany,Male,23,5,0.0,1,1,0,28524.482666904427,1
6067,15762015,Miller,374,France,Male,49,9,0.0,1,1,1,91394.6617592602,1
6068,15725721,Davis,744,France,Male,32,1,182207.01269914702,4,0,0,88372.67732630763,1
6069,15773084,Rodriguez,551,France,Female,18,10,0.0,1,1,1,104937.92341983494,1
6070,15634794,Martinez,622,France,Female,35,6,24905.598705733693,2,1,1,186099.5043156766,1
6071,15634824,Smith,385,France,Female,30,8,0.0,1,0,1,123640.6964539335,1
6072,15582236,Johnson,823,Germany,Female,37,5,0.0,2,0,1,18007.364539179005,0
6073,15612263,Williams,572,France,Male,23,7,111418.46418120585,3,1,0,86151.65423418208,1
6074,15822024,Brown,701,France,Male,37,5,173926.17751153026,1,0,1,91154.12338986849,1
6075,15824617,Jones,626,France,Male,33,5,104077.94590681935,1,1,1,165206.9045899278,1
6076,15755308,Garcia,367,Germany,Female,58,3,43744.62723854827,3,1,0,103422.75741056066,1
6077,15795764,Miller,537,Spain,Male,40,5,0.0,1,1,1,86471.01156169297,0
6078,15606970,Davis,751,Germany,Female,41,9,19661.9963631878,1,1,1,26893.503721636163,1
6079,15646375,Rodriguez,606,Germany,Female,36,3,14686.284064457128,2,0,1,155974.27378965885,1
6080,15850992,Martinez,491,France,Male,51,9,197819.47833330752,2,0,0,154305.2465265629,1
6081,15642796,Smith,485,France,Female,43,5,0.0,1,1,0,40079.27000735502,1
6082,15809873,Johnson,799,France,Female,54,0,101338.43979467613,3,0,0,132149.34624401826,1
6083,15765704,Williams,656,France,Female,49,6,79400.21477787335,2,0,0,16777.933394312193,1
